job_title,experience_level,industry,city,salary_median_gbp
Sales Executive,Entry,Retail,Trincomalee,3111
Pharmacist,Entry,Government,Kandy,3576
Teacher,Mid,Finance,Kurunegala,6655
Nurse,Entry,IT,Matara,4168
Pharmacist,Mid,Logistics,Jaffna,3980
Sales Executive,Entry,Construction,Trincomalee,3014
Civil Engineer,Senior,IT,Kandy,19442
Teacher,Senior,Agriculture,Anuradhapura,3500
Pharmacist,Mid,Manufacturing,Kandy,5024
Data Scientist,Mid,IT,Galle,14608
Data Scientist,Senior,Retail,Kandy,7614
Pharmacist,Mid,Construction,Anuradhapura,4761
Teacher,Senior,IT,Negombo,14958
HR Specialist,Entry,Tourism,Polonnaruwa,2848
Software Engineer,Senior,Finance,Colombo,21720
Marketing Manager,Mid,Logistics,Negombo,3933
Software Engineer,Entry,Construction,Colombo,4364
Pharmacist,Mid,Construction,Jaffna,5031
Teacher,Entry,Education,Kandy,2976
Teacher,Senior,Healthcare,Kandy,11278
Civil Engineer,Mid,Retail,Polonnaruwa,3393
Nurse,Entry,Telecoms,Trincomalee,4711
Marketing Manager,Entry,Government,Negombo,3687
Marketing Manager,Entry,Government,Polonnaruwa,3551
Accountant,Mid,Healthcare,Trincomalee,7695
Sales Executive,Entry,Construction,Kandy,4057
Civil Engineer,Mid,Agriculture,Negombo,3036
Civil Engineer,Entry,Construction,Matara,3395
Civil Engineer,Entry,Finance,Batticaloa,8680
Data Scientist,Entry,Government,Kandy,5200
Software Engineer,Mid,Construction,Colombo,6348
Accountant,Entry,Logistics,Negombo,2631
Teacher,Mid,Healthcare,Trincomalee,6889
Nurse,Senior,Tourism,Ratnapura,4252
Nurse,Mid,Finance,Trincomalee,6943
HR Specialist,Senior,Retail,Negombo,5495
Customer Support,Senior,Manufacturing,Batticaloa,4292
Customer Support,Entry,Finance,Negombo,4147
Customer Support,Mid,Healthcare,Matara,5301
Marketing Manager,Mid,IT,Colombo,9859
HR Specialist,Senior,Agriculture,Jaffna,3896
Project Manager,Entry,Finance,Galle,8650
Data Scientist,Senior,Telecoms,Jaffna,22067
Project Manager,Mid,Retail,Colombo,3952
Marketing Manager,Mid,Retail,Ratnapura,3889
Project Manager,Entry,Construction,Anuradhapura,3545
Customer Support,Senior,Healthcare,Ratnapura,8205
Civil Engineer,Entry,Construction,Ratnapura,2941
Project Manager,Entry,Construction,Matara,3195
Data Scientist,Senior,Tourism,Kandy,8507
Pharmacist,Mid,Telecoms,Matara,8439
Civil Engineer,Senior,Healthcare,Kandy,12392
Pharmacist,Senior,Retail,Trincomalee,6290
Data Scientist,Entry,Logistics,Matara,4602
HR Specialist,Mid,Healthcare,Matara,8641
Data Scientist,Senior,Construction,Polonnaruwa,11295
Project Manager,Entry,Healthcare,Kurunegala,5113
HR Specialist,Senior,Healthcare,Trincomalee,16498
Data Scientist,Senior,Tourism,Batticaloa,8582
Teacher,Entry,Education,Galle,3332
Marketing Manager,Senior,Telecoms,Kandy,16948
Data Scientist,Senior,Retail,Negombo,10455
HR Specialist,Senior,Government,Negombo,8459
Pharmacist,Entry,Healthcare,Kandy,6828
Software Engineer,Senior,Agriculture,Polonnaruwa,5292
Sales Executive,Mid,Manufacturing,Ratnapura,4081
Teacher,Mid,Construction,Kurunegala,3126
Customer Support,Senior,Manufacturing,Galle,4178
Project Manager,Mid,Finance,Galle,11458
Pharmacist,Mid,Finance,Jaffna,10298
Pharmacist,Entry,Telecoms,Batticaloa,6243
Sales Executive,Senior,Education,Anuradhapura,8500
Marketing Manager,Entry,Tourism,Colombo,3010
Accountant,Mid,Agriculture,Matara,2575
Accountant,Mid,Government,Ratnapura,4352
HR Specialist,Mid,Tourism,Matara,3903
Marketing Manager,Entry,Government,Colombo,3488
Software Engineer,Mid,Tourism,Negombo,4362
Civil Engineer,Senior,Finance,Negombo,18599
Accountant,Entry,Manufacturing,Negombo,3138
Software Engineer,Entry,Finance,Polonnaruwa,9803
Software Engineer,Entry,IT,Jaffna,12013
Customer Support,Senior,IT,Colombo,12405
Sales Executive,Mid,Finance,Jaffna,9477
Teacher,Mid,IT,Kandy,10763
Civil Engineer,Mid,Government,Jaffna,5568
Civil Engineer,Entry,Healthcare,Kurunegala,5992
Customer Support,Senior,IT,Trincomalee,8159
Marketing Manager,Entry,Retail,Batticaloa,2766
Teacher,Mid,Education,Ratnapura,4822
HR Specialist,Senior,Retail,Trincomalee,6106
Accountant,Mid,Government,Negombo,4483
Data Scientist,Senior,Construction,Colombo,12450
Civil Engineer,Senior,Telecoms,Negombo,13484
Project Manager,Entry,Education,Trincomalee,3696
Marketing Manager,Senior,Tourism,Kandy,7879
Customer Support,Mid,Education,Batticaloa,3900
HR Specialist,Senior,Healthcare,Kurunegala,13602
Marketing Manager,Mid,Education,Ratnapura,5790
Sales Executive,Entry,Education,Trincomalee,3684
Project Manager,Entry,Education,Kandy,3608
Data Scientist,Senior,Tourism,Kandy,10142
Nurse,Mid,Construction,Matara,2500
Marketing Manager,Mid,Retail,Batticaloa,3364
Nurse,Mid,Tourism,Polonnaruwa,2500
Civil Engineer,Mid,Government,Kandy,4522
Data Scientist,Mid,Government,Jaffna,6943
HR Specialist,Entry,Retail,Trincomalee,2864
Accountant,Mid,Tourism,Trincomalee,3814
Project Manager,Senior,Logistics,Kandy,7234
HR Specialist,Mid,Government,Trincomalee,4554
HR Specialist,Senior,IT,Polonnaruwa,20097
Software Engineer,Mid,IT,Batticaloa,15603
Pharmacist,Entry,Healthcare,Jaffna,7979
Civil Engineer,Senior,Finance,Colombo,18449
HR Specialist,Entry,Finance,Jaffna,6582
Customer Support,Senior,Telecoms,Galle,9281
Pharmacist,Mid,Government,Anuradhapura,4705
Nurse,Senior,Manufacturing,Kandy,5385
Pharmacist,Mid,Construction,Kandy,5275
Data Scientist,Mid,Telecoms,Polonnaruwa,12327
Sales Executive,Mid,Logistics,Ratnapura,2512
Software Engineer,Mid,Tourism,Negombo,5799
Accountant,Senior,Construction,Kandy,5221
Pharmacist,Entry,Tourism,Matara,2632
Sales Executive,Entry,Finance,Negombo,8534
Teacher,Entry,Tourism,Jaffna,2665
Pharmacist,Entry,Telecoms,Batticaloa,6591
Accountant,Senior,Retail,Matara,5136
Sales Executive,Senior,Logistics,Batticaloa,7225
Data Scientist,Senior,Telecoms,Matara,21269
HR Specialist,Entry,Healthcare,Anuradhapura,6947
Pharmacist,Senior,Tourism,Anuradhapura,6523
Customer Support,Mid,Government,Kandy,2897
HR Specialist,Entry,Retail,Kurunegala,2552
Data Scientist,Entry,IT,Kurunegala,10104
Project Manager,Entry,Finance,Jaffna,6644
Pharmacist,Entry,Healthcare,Negombo,7193
Data Scientist,Senior,Construction,Negombo,9619
HR Specialist,Senior,Retail,Kandy,5588
Sales Executive,Entry,Telecoms,Kandy,5588
Civil Engineer,Entry,Finance,Batticaloa,7023
Nurse,Mid,Retail,Polonnaruwa,2589
Data Scientist,Mid,Agriculture,Anuradhapura,4432
Data Scientist,Mid,Logistics,Colombo,5113
Customer Support,Mid,IT,Anuradhapura,6108
Civil Engineer,Senior,Healthcare,Colombo,12955
Software Engineer,Senior,IT,Polonnaruwa,21896
Marketing Manager,Senior,IT,Galle,16183
Customer Support,Senior,IT,Matara,11417
Sales Executive,Mid,Government,Polonnaruwa,4524
Civil Engineer,Entry,Education,Galle,3717
Pharmacist,Mid,Finance,Matara,8803
Project Manager,Entry,IT,Kurunegala,9563
Nurse,Senior,Finance,Galle,10524
Customer Support,Senior,Retail,Ratnapura,2950
Software Engineer,Mid,Healthcare,Ratnapura,12053
HR Specialist,Senior,Retail,Kurunegala,6515
Marketing Manager,Mid,Retail,Colombo,2878
Sales Executive,Mid,Telecoms,Anuradhapura,8152
Teacher,Mid,Logistics,Jaffna,2662
Pharmacist,Entry,IT,Colombo,8471
Software Engineer,Entry,Finance,Ratnapura,9664
Project Manager,Entry,Logistics,Ratnapura,2605
Accountant,Senior,Manufacturing,Polonnaruwa,5776
Nurse,Senior,Logistics,Ratnapura,5121
Teacher,Entry,Education,Trincomalee,3808
HR Specialist,Mid,Construction,Kurunegala,5067
Customer Support,Senior,Finance,Trincomalee,9799
Teacher,Entry,Construction,Kandy,2741
Marketing Manager,Senior,Manufacturing,Matara,8431
Sales Executive,Entry,Manufacturing,Trincomalee,2903
Pharmacist,Mid,IT,Galle,11611
Software Engineer,Entry,Healthcare,Trincomalee,6838
Project Manager,Entry,Finance,Galle,5642
Nurse,Senior,Retail,Negombo,4183
Teacher,Entry,Government,Kandy,2677
Pharmacist,Entry,Education,Polonnaruwa,3833
Pharmacist,Entry,Education,Galle,3210
Teacher,Entry,Healthcare,Kurunegala,4884
Pharmacist,Senior,Tourism,Jaffna,5932
Data Scientist,Senior,Finance,Colombo,24152
HR Specialist,Mid,Logistics,Ratnapura,4371
Marketing Manager,Mid,Finance,Colombo,10678
Pharmacist,Mid,Manufacturing,Galle,4402
Project Manager,Senior,Healthcare,Jaffna,14237
Nurse,Senior,Agriculture,Jaffna,2929
Project Manager,Mid,Government,Kandy,4001
HR Specialist,Senior,Construction,Trincomalee,7056
Software Engineer,Senior,Finance,Batticaloa,24619
Data Scientist,Senior,Retail,Galle,8954
Software Engineer,Senior,Construction,Trincomalee,9688
Nurse,Senior,Tourism,Ratnapura,4755
HR Specialist,Mid,Retail,Matara,2979
HR Specialist,Mid,Telecoms,Ratnapura,9709
Project Manager,Entry,Construction,Anuradhapura,2812
Nurse,Entry,Finance,Kandy,4995
Customer Support,Senior,Tourism,Trincomalee,3068
Software Engineer,Senior,Education,Negombo,10683
Marketing Manager,Entry,Telecoms,Galle,5078
HR Specialist,Senior,IT,Colombo,18568
Sales Executive,Entry,Tourism,Colombo,3061
Pharmacist,Mid,Construction,Galle,4103
Pharmacist,Senior,Finance,Batticaloa,18102
Teacher,Senior,Government,Jaffna,6492
Project Manager,Mid,Telecoms,Negombo,8965
Software Engineer,Entry,Tourism,Anuradhapura,4211
Marketing Manager,Mid,Agriculture,Kandy,2795
Pharmacist,Senior,IT,Galle,18753
Marketing Manager,Mid,Finance,Matara,7562
Accountant,Senior,Finance,Kandy,17841
Sales Executive,Entry,Telecoms,Batticaloa,6098
Customer Support,Senior,Tourism,Kandy,3809
Customer Support,Entry,Telecoms,Jaffna,4305
Marketing Manager,Senior,Finance,Negombo,18337
HR Specialist,Entry,Government,Matara,4070
Civil Engineer,Mid,Logistics,Kandy,3956
Pharmacist,Entry,IT,Colombo,9001
Marketing Manager,Senior,Government,Kurunegala,7247
Pharmacist,Mid,Retail,Kandy,3080
Project Manager,Entry,Manufacturing,Batticaloa,3699
Software Engineer,Mid,Construction,Trincomalee,6491
Marketing Manager,Entry,Logistics,Ratnapura,3590
Teacher,Senior,Government,Colombo,7094
Project Manager,Senior,Healthcare,Trincomalee,12785
Accountant,Senior,Retail,Trincomalee,5179
Accountant,Mid,Retail,Negombo,3045
Pharmacist,Entry,Construction,Jaffna,3255
Pharmacist,Entry,Healthcare,Negombo,6838
Software Engineer,Mid,Education,Kandy,8136
Pharmacist,Mid,Education,Kandy,5471
HR Specialist,Senior,Agriculture,Galle,4590
Marketing Manager,Entry,Healthcare,Jaffna,6400
Data Scientist,Mid,Education,Polonnaruwa,8518
HR Specialist,Senior,Education,Negombo,9195
Software Engineer,Entry,Construction,Ratnapura,4944
Marketing Manager,Senior,Agriculture,Matara,3889
Marketing Manager,Senior,Manufacturing,Anuradhapura,7070
Civil Engineer,Entry,Construction,Trincomalee,2926
Sales Executive,Mid,Logistics,Galle,3801
HR Specialist,Entry,Tourism,Anuradhapura,2964
Customer Support,Senior,Finance,Colombo,9217
Civil Engineer,Senior,Tourism,Batticaloa,5985
Software Engineer,Senior,Government,Jaffna,9507
HR Specialist,Entry,Logistics,Jaffna,3078
Teacher,Mid,Logistics,Ratnapura,3486
Pharmacist,Entry,Logistics,Batticaloa,2657
HR Specialist,Senior,Telecoms,Batticaloa,12978
HR Specialist,Mid,Government,Polonnaruwa,5361
HR Specialist,Entry,Telecoms,Batticaloa,6859
Software Engineer,Mid,Finance,Kurunegala,9995
Civil Engineer,Entry,Tourism,Trincomalee,2945
Project Manager,Senior,IT,Jaffna,19413
Sales Executive,Senior,Logistics,Polonnaruwa,5530
Accountant,Senior,Government,Kurunegala,7675
Project Manager,Mid,Tourism,Jaffna,3916
HR Specialist,Entry,Government,Kandy,3500
Civil Engineer,Senior,Logistics,Polonnaruwa,7859
Civil Engineer,Mid,Education,Colombo,6322
HR Specialist,Senior,Manufacturing,Negombo,6559
Accountant,Senior,Education,Batticaloa,7398
Accountant,Mid,Education,Batticaloa,6054
Teacher,Mid,Government,Polonnaruwa,4160
Nurse,Senior,Government,Trincomalee,6962
Sales Executive,Mid,Manufacturing,Kurunegala,4931
Sales Executive,Entry,Logistics,Colombo,2878
Software Engineer,Senior,Tourism,Batticaloa,8628
Nurse,Entry,IT,Jaffna,5942
Sales Executive,Mid,Agriculture,Ratnapura,2500
Marketing Manager,Mid,Retail,Jaffna,3918
Data Scientist,Entry,Retail,Galle,3412
Accountant,Entry,Healthcare,Polonnaruwa,5901
Civil Engineer,Entry,IT,Negombo,9333
Pharmacist,Entry,Retail,Trincomalee,2529
Accountant,Mid,Construction,Jaffna,4357
Customer Support,Mid,Education,Negombo,3391
Customer Support,Senior,Tourism,Kandy,4064
Data Scientist,Entry,Retail,Anuradhapura,3399
Marketing Manager,Entry,Logistics,Kandy,3901
Software Engineer,Senior,Retail,Colombo,7050
Civil Engineer,Mid,Telecoms,Kurunegala,10323
Project Manager,Mid,Education,Anuradhapura,6103
Data Scientist,Senior,Government,Kurunegala,14171
Pharmacist,Mid,Logistics,Matara,3619
Marketing Manager,Entry,Tourism,Batticaloa,2895
Civil Engineer,Entry,IT,Kurunegala,7586
Sales Executive,Entry,Finance,Trincomalee,7123
HR Specialist,Entry,Logistics,Jaffna,2789
Accountant,Mid,Education,Anuradhapura,5256
Project Manager,Senior,IT,Anuradhapura,19904
Data Scientist,Mid,Tourism,Batticaloa,5049
Accountant,Senior,Construction,Kandy,7198
Teacher,Entry,Manufacturing,Kandy,2530
Civil Engineer,Entry,Logistics,Colombo,3082
Sales Executive,Senior,Tourism,Colombo,5780
Data Scientist,Senior,Education,Batticaloa,13986
Teacher,Entry,Tourism,Kurunegala,2525
HR Specialist,Mid,Government,Trincomalee,5214
HR Specialist,Entry,Healthcare,Colombo,5973
Accountant,Senior,Tourism,Negombo,4969
Pharmacist,Mid,Logistics,Anuradhapura,4662
Accountant,Entry,Healthcare,Anuradhapura,5188
Pharmacist,Mid,Construction,Negombo,4749
HR Specialist,Entry,Manufacturing,Batticaloa,3286
Data Scientist,Mid,Tourism,Colombo,4785
Teacher,Entry,Tourism,Polonnaruwa,2757
Marketing Manager,Senior,Tourism,Jaffna,5581
Project Manager,Entry,Manufacturing,Galle,3691
Accountant,Entry,Healthcare,Trincomalee,5998
Accountant,Mid,Finance,Anuradhapura,8152
Software Engineer,Mid,Retail,Matara,5825
Project Manager,Senior,Construction,Negombo,8039
Pharmacist,Entry,Retail,Kurunegala,2693
Sales Executive,Mid,IT,Matara,10977
Nurse,Mid,Education,Anuradhapura,3172
Civil Engineer,Entry,Education,Batticaloa,3793
Data Scientist,Entry,Construction,Batticaloa,4692
Teacher,Senior,IT,Ratnapura,12050
Sales Executive,Senior,Logistics,Kandy,5583
Accountant,Entry,Telecoms,Kandy,5456
Accountant,Entry,Education,Matara,4074
Software Engineer,Senior,Healthcare,Galle,18716
Project Manager,Senior,Education,Matara,7941
Data Scientist,Entry,Manufacturing,Jaffna,4345
HR Specialist,Mid,IT,Jaffna,10346
Pharmacist,Entry,Healthcare,Colombo,5567
Data Scientist,Mid,Finance,Batticaloa,17058
Sales Executive,Senior,Finance,Matara,14845
Civil Engineer,Senior,Tourism,Trincomalee,6956
Data Scientist,Entry,Telecoms,Polonnaruwa,8435
Teacher,Entry,Healthcare,Batticaloa,4667
Pharmacist,Senior,Telecoms,Galle,15390
Teacher,Mid,Finance,Kandy,8579
Customer Support,Senior,IT,Kandy,9079
Customer Support,Entry,Finance,Negombo,4207
Project Manager,Senior,Healthcare,Trincomalee,12616
Teacher,Senior,Tourism,Matara,5211
Data Scientist,Senior,IT,Batticaloa,26903
Teacher,Senior,Tourism,Ratnapura,5663
Nurse,Senior,Healthcare,Anuradhapura,9003
Software Engineer,Entry,Education,Trincomalee,4632
Pharmacist,Senior,Agriculture,Matara,4199
Marketing Manager,Entry,Tourism,Polonnaruwa,2846
Civil Engineer,Entry,Healthcare,Galle,7902
Pharmacist,Senior,Manufacturing,Anuradhapura,6808
Teacher,Entry,Finance,Batticaloa,5605
HR Specialist,Mid,Retail,Ratnapura,3663
Sales Executive,Senior,Telecoms,Kandy,15486
Customer Support,Senior,Retail,Trincomalee,2834
Accountant,Senior,Healthcare,Negombo,15163
Sales Executive,Entry,Construction,Anuradhapura,3604
Data Scientist,Mid,Government,Matara,6369
HR Specialist,Entry,Tourism,Colombo,2942
Project Manager,Senior,Education,Ratnapura,8094
Marketing Manager,Entry,Tourism,Polonnaruwa,2939
Sales Executive,Mid,Retail,Ratnapura,3829
Teacher,Senior,Tourism,Jaffna,5327
Teacher,Entry,Logistics,Colombo,2728
Pharmacist,Mid,Government,Kurunegala,4767
HR Specialist,Mid,Tourism,Trincomalee,4383
Pharmacist,Entry,Manufacturing,Trincomalee,3547
Marketing Manager,Entry,Education,Trincomalee,3937
Pharmacist,Entry,Manufacturing,Colombo,3170
Nurse,Senior,Government,Negombo,4553
Project Manager,Senior,Agriculture,Jaffna,3761
Civil Engineer,Senior,IT,Trincomalee,15036
Customer Support,Senior,Logistics,Polonnaruwa,3833
Nurse,Senior,Manufacturing,Polonnaruwa,4816
Sales Executive,Mid,IT,Negombo,10818
Accountant,Mid,Education,Negombo,4419
Software Engineer,Mid,Agriculture,Negombo,3784
Customer Support,Senior,Manufacturing,Colombo,4426
Accountant,Entry,Education,Trincomalee,3369
Sales Executive,Mid,Retail,Matara,3536
Software Engineer,Entry,Retail,Matara,3004
Civil Engineer,Senior,Manufacturing,Colombo,8332
Software Engineer,Mid,Telecoms,Galle,11705
Sales Executive,Senior,Retail,Matara,5852
Sales Executive,Senior,Manufacturing,Kurunegala,6278
Data Scientist,Senior,Manufacturing,Ratnapura,9064
Data Scientist,Entry,Tourism,Colombo,4453
Marketing Manager,Entry,Telecoms,Kurunegala,8638
HR Specialist,Senior,Construction,Colombo,7353
Nurse,Senior,Manufacturing,Matara,4131
Data Scientist,Mid,Manufacturing,Batticaloa,6806
Teacher,Mid,Manufacturing,Ratnapura,4587
Accountant,Entry,Education,Negombo,3670
Teacher,Mid,Manufacturing,Galle,3820
Pharmacist,Entry,Manufacturing,Polonnaruwa,3375
Civil Engineer,Senior,Telecoms,Polonnaruwa,15253
Software Engineer,Mid,Manufacturing,Trincomalee,7608
Nurse,Senior,Logistics,Kandy,4116
Sales Executive,Senior,Retail,Kurunegala,6000
Sales Executive,Senior,Finance,Colombo,13582
Data Scientist,Senior,Healthcare,Trincomalee,22074
Sales Executive,Entry,Construction,Jaffna,2661
Sales Executive,Mid,Tourism,Kandy,4137
Data Scientist,Senior,Healthcare,Negombo,22577
Teacher,Senior,Retail,Batticaloa,5495
Project Manager,Entry,Government,Galle,3101
HR Specialist,Entry,Telecoms,Galle,5468
Accountant,Senior,Healthcare,Batticaloa,14518
HR Specialist,Entry,Healthcare,Batticaloa,7670
Marketing Manager,Mid,Tourism,Anuradhapura,4102
Accountant,Senior,Manufacturing,Trincomalee,6054
Software Engineer,Entry,Government,Trincomalee,5236
Nurse,Senior,IT,Kandy,8088
Project Manager,Entry,Healthcare,Matara,5726
Data Scientist,Senior,Manufacturing,Anuradhapura,11163
Data Scientist,Senior,Healthcare,Jaffna,20481
Sales Executive,Mid,Government,Colombo,4994
Software Engineer,Entry,Logistics,Anuradhapura,3669
Nurse,Mid,Manufacturing,Batticaloa,3170
Customer Support,Mid,Finance,Negombo,5764
Pharmacist,Mid,Construction,Anuradhapura,5062
Customer Support,Entry,IT,Kurunegala,4998
Marketing Manager,Entry,Retail,Jaffna,2831
Software Engineer,Mid,Logistics,Trincomalee,5379
Pharmacist,Mid,Government,Colombo,4923
Teacher,Entry,Logistics,Galle,2715
Accountant,Entry,Tourism,Colombo,2585
Civil Engineer,Mid,Tourism,Negombo,4347
Customer Support,Mid,Government,Matara,2917
Civil Engineer,Entry,Government,Ratnapura,3631
Civil Engineer,Mid,Government,Batticaloa,4510
Software Engineer,Senior,Education,Galle,11603
Sales Executive,Senior,Education,Colombo,7212
Accountant,Senior,Agriculture,Matara,4630
Civil Engineer,Entry,Telecoms,Matara,7601
Nurse,Entry,Healthcare,Polonnaruwa,3333
Data Scientist,Entry,Education,Colombo,5299
Project Manager,Entry,Healthcare,Galle,6400
Pharmacist,Mid,Tourism,Polonnaruwa,3687
HR Specialist,Senior,Agriculture,Trincomalee,4582
Data Scientist,Senior,Finance,Negombo,25076
Civil Engineer,Senior,Construction,Ratnapura,6098
Marketing Manager,Senior,Education,Kurunegala,9154
Customer Support,Senior,Retail,Matara,2902
Nurse,Senior,Agriculture,Trincomalee,3145
Software Engineer,Mid,Retail,Anuradhapura,4619
Teacher,Mid,Telecoms,Anuradhapura,7232
Accountant,Mid,Government,Kandy,5093
Nurse,Entry,Healthcare,Trincomalee,4227
Software Engineer,Senior,Agriculture,Kurunegala,6875
Customer Support,Mid,IT,Galle,6420
Sales Executive,Entry,Telecoms,Negombo,6345
Software Engineer,Mid,Logistics,Kandy,6164
Software Engineer,Senior,Healthcare,Matara,20187
HR Specialist,Mid,Education,Anuradhapura,5064
Project Manager,Senior,Tourism,Batticaloa,5815
Data Scientist,Entry,Agriculture,Kandy,2650
Software Engineer,Mid,Tourism,Trincomalee,3849
Software Engineer,Mid,Education,Kurunegala,7971
Software Engineer,Senior,Retail,Jaffna,8713
Civil Engineer,Senior,Construction,Polonnaruwa,7398
Data Scientist,Senior,Retail,Jaffna,7275
Data Scientist,Mid,IT,Negombo,13232
Pharmacist,Senior,Retail,Trincomalee,5508
Marketing Manager,Senior,Tourism,Negombo,6630
Marketing Manager,Mid,Logistics,Colombo,4370
Customer Support,Senior,Retail,Jaffna,3242
Nurse,Entry,IT,Galle,5895
Accountant,Senior,Healthcare,Polonnaruwa,11530
Marketing Manager,Mid,Retail,Kurunegala,4079
Project Manager,Entry,IT,Kandy,8005
Civil Engineer,Mid,Education,Jaffna,5476
Data Scientist,Mid,Tourism,Kandy,6112
Pharmacist,Senior,IT,Polonnaruwa,19654
Software Engineer,Entry,Telecoms,Colombo,8413
Civil Engineer,Entry,Finance,Kurunegala,6708
Marketing Manager,Senior,Healthcare,Batticaloa,11018
Teacher,Entry,Tourism,Batticaloa,2500
Pharmacist,Mid,Finance,Ratnapura,9108
Software Engineer,Mid,Retail,Batticaloa,5191
Data Scientist,Senior,Government,Trincomalee,14501
Civil Engineer,Senior,Education,Negombo,8411
Sales Executive,Entry,Education,Polonnaruwa,3813
Teacher,Senior,IT,Colombo,16141
Pharmacist,Senior,Education,Ratnapura,9030
Nurse,Senior,Government,Trincomalee,5560
HR Specialist,Entry,IT,Polonnaruwa,7132
Marketing Manager,Mid,Telecoms,Jaffna,8921
Civil Engineer,Entry,Government,Trincomalee,3878
Project Manager,Entry,Healthcare,Kandy,4533
Teacher,Entry,IT,Batticaloa,7107
HR Specialist,Senior,IT,Polonnaruwa,20394
Civil Engineer,Entry,Construction,Ratnapura,3461
Nurse,Mid,Logistics,Kandy,2500
Data Scientist,Entry,Healthcare,Kurunegala,8625
Nurse,Mid,Healthcare,Galle,6995
Data Scientist,Senior,Finance,Polonnaruwa,26528
Customer Support,Senior,Logistics,Trincomalee,4105
Software Engineer,Mid,Finance,Batticaloa,12963
Software Engineer,Mid,Retail,Polonnaruwa,5116
Civil Engineer,Senior,Agriculture,Negombo,4923
Sales Executive,Mid,Government,Anuradhapura,4745
Sales Executive,Senior,Tourism,Anuradhapura,7052
Pharmacist,Entry,Education,Negombo,3964
Sales Executive,Senior,Tourism,Kurunegala,7033
Accountant,Senior,Manufacturing,Kandy,7917
Accountant,Entry,IT,Matara,7560
Project Manager,Entry,Telecoms,Batticaloa,5613
Data Scientist,Senior,Construction,Galle,9993
Software Engineer,Entry,Healthcare,Jaffna,6940
Nurse,Senior,IT,Kurunegala,12013
HR Specialist,Entry,Finance,Kandy,7573
Teacher,Senior,IT,Ratnapura,16858
Software Engineer,Senior,Healthcare,Anuradhapura,19592
Marketing Manager,Mid,Government,Kandy,5679
Civil Engineer,Entry,Retail,Polonnaruwa,2920
Accountant,Senior,Healthcare,Kandy,14832
Software Engineer,Mid,Agriculture,Kurunegala,4632
Civil Engineer,Mid,Retail,Trincomalee,3893
Sales Executive,Mid,Telecoms,Trincomalee,8431
Data Scientist,Entry,Construction,Galle,5728
Civil Engineer,Mid,Retail,Negombo,3141
Nurse,Entry,Government,Anuradhapura,2923
HR Specialist,Senior,IT,Colombo,21336
Marketing Manager,Senior,Healthcare,Colombo,13409
Data Scientist,Mid,Retail,Kandy,5783
Project Manager,Senior,Tourism,Ratnapura,6337
Marketing Manager,Entry,Construction,Matara,3322
Accountant,Senior,Government,Galle,7609
Project Manager,Senior,Healthcare,Trincomalee,12994
HR Specialist,Senior,Healthcare,Colombo,16185
Sales Executive,Senior,Telecoms,Batticaloa,16236
Pharmacist,Senior,Manufacturing,Negombo,6412
Pharmacist,Entry,Finance,Kandy,6695
Pharmacist,Entry,IT,Jaffna,8726
Marketing Manager,Mid,Education,Kurunegala,6229
Nurse,Entry,Education,Polonnaruwa,3139
Project Manager,Senior,Manufacturing,Galle,6255
HR Specialist,Mid,IT,Trincomalee,11514
Project Manager,Entry,Construction,Ratnapura,3210
Accountant,Senior,Construction,Trincomalee,7173
Accountant,Senior,Agriculture,Kandy,3766
Nurse,Mid,Tourism,Jaffna,2690
Accountant,Senior,IT,Polonnaruwa,14080
Civil Engineer,Mid,Healthcare,Negombo,9708
Sales Executive,Entry,Healthcare,Negombo,7351
Marketing Manager,Senior,Construction,Colombo,7339
Civil Engineer,Mid,Telecoms,Kandy,8866
Data Scientist,Mid,Healthcare,Jaffna,11432
Software Engineer,Entry,Construction,Negombo,4414
Sales Executive,Entry,Retail,Trincomalee,2729
Sales Executive,Entry,Finance,Ratnapura,7356
Civil Engineer,Mid,Education,Polonnaruwa,5037
HR Specialist,Entry,Logistics,Colombo,2862
Marketing Manager,Senior,Education,Anuradhapura,8337
Data Scientist,Mid,Construction,Matara,6521
Data Scientist,Entry,Retail,Kurunegala,3523
Nurse,Mid,Construction,Anuradhapura,3530
Accountant,Mid,Retail,Kandy,3159
Accountant,Senior,Agriculture,Anuradhapura,4353
Software Engineer,Entry,Telecoms,Galle,8470
Customer Support,Mid,Education,Trincomalee,2946
Customer Support,Senior,Education,Galle,4482
Marketing Manager,Entry,IT,Kurunegala,8575
Customer Support,Senior,Manufacturing,Anuradhapura,3932
Teacher,Mid,Government,Batticaloa,4003
Nurse,Mid,Manufacturing,Batticaloa,2877
Software Engineer,Mid,Education,Ratnapura,7082
Teacher,Senior,Telecoms,Ratnapura,11002
Data Scientist,Entry,Construction,Kurunegala,4908
Data Scientist,Senior,Construction,Galle,10075
Customer Support,Senior,Healthcare,Negombo,7854
HR Specialist,Senior,Finance,Matara,14281
Customer Support,Senior,Telecoms,Polonnaruwa,7420
Pharmacist,Mid,Finance,Kurunegala,9349
Software Engineer,Senior,Government,Jaffna,9319
Data Scientist,Senior,Retail,Polonnaruwa,8407
Teacher,Entry,Finance,Colombo,6331
HR Specialist,Mid,Construction,Kurunegala,3926
Civil Engineer,Mid,Tourism,Anuradhapura,4506
Teacher,Senior,Government,Colombo,7139
Data Scientist,Mid,Agriculture,Trincomalee,4278
